"X","Or_name","IUCN_Present","IUCN_id","IUCN_name","IUCN_Category","IUCN_N_syn","IUCN_syn","IUCN_Phylum","IUCN_Class","IUCN_Order","IUCN_Family","ITIS_Present","ITIS_is_valid","ITIS_id","ITIS_name","ITIS_Phylum","ITIS_N_syn","ITIS_syn","ITIS_Class","ITIS_Order","ITIS_Family","GBIF_Present","GBIF_id","GBIF_name","GBIF_N_syn","GBIF_syn","GBIF_Phylum","GBIF_Class","GBIF_Order","GBIF_Family"
1,"Serinus canaria","Yes",22720056,"Serinus canaria","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","FRINGILLIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Serinus canaria-Serinus alario",2,"Serinus canaria;Serinus alario","CHORDATA","AVES","PASSERIFORMES","FRINGILLIDAE"
1,"Setophaga auduboni","Yes",103798482,"Setophaga auduboni","LC",NA,NA,"CHORDATA","AVES","PASSERIFORMES","PARULIDAE",TRUE,TRUE,"950047","Setophaga auduboni","CHORDATA",1,"Sylvia auduboni","AVES","PASSERIFORMES","PARULIDAE",TRUE,NA,"Setophaga auduboni",1,"Setophaga auduboni","CHORDATA","AVES","PASSERIFORMES","PARULIDAE"
1,"Sibirionetta formosa","Yes",22680317,"Sibirionetta formosa","TRUE",1,"Anas formosa","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"1192570","Sibirionetta formosa","CHORDATA",1,"Anas formosa","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Sibirionetta formosa",1,"Sibirionetta formosa","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Sigmodon hispidus","Yes",20213,"Sigmodon hispidus","LR/lc",NA,NA,"CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",TRUE,TRUE,"180349","Sigmodon hispidus","CHORDATA",2,"Sigmodon berlandieri;Arvicola texiana","MAMMALIA","RODENTIA","CRICETIDAE",TRUE,NA,"Sigmodon hispidus",1,"Sigmodon hispidus","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE"
1,"Sitta europaea","Yes",103879804,"Sitta europaea","LC",NA,NA,"CHORDATA","AVES","PASSERIFORMES","SITTIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Sitta europaea",1,"Sitta europaea","CHORDATA","AVES","PASSERIFORMES","SITTIDAE"
1,"Somateria fischeri","Yes",22680412,"Somateria fischeri","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175161","Somateria fischeri","CHORDATA",1,"Fuligula fischeri","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Somateria fischeri",1,"Somateria fischeri","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Somateria mollissima","Yes",22680405,"Somateria mollissima","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Somateria mollissima",1,"Somateria mollissima","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Somateria spectabilis","Yes",22680409,"Somateria spectabilis","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175160","Somateria spectabilis","CHORDATA",1,"Anas spectabilis","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Somateria spectabilis-Somatidia spectabilis",2,"Somateria spectabilis;Somatidia spectabilis","CHORDATA-ARTHROPODA","AVES-INSECTA","ANSERIFORMES-COLEOPTERA","ANATIDAE-CERAMBYCIDAE"
1,"Sorex araneus","Yes",29661,"Sorex araneus","LR/lc",1,"Sorex averini","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE",TRUE,TRUE,"633779","Sorex araneus","CHORDATA",2,"Sorex averini;Sorex grantii","MAMMALIA","EULIPOTYPHLA","SORICIDAE",TRUE,NA,"Sorex araneus",1,"Sorex araneus","CHORDATA","MAMMALIA","SORICOMORPHA","SORICIDAE"
1,"Spatula clypeata","Yes",22680247,"Spatula clypeata","LR/lc",1,"Anas clypeata","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"1192580","Spatula clypeata","CHORDATA",1,"Anas clypeata","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Spatula clypeata",1,"Spatula clypeata","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Spatula cyanoptera","Yes",22680233,"Spatula cyanoptera","LR/lc",1,"Anas cyanoptera","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Spatula cyanoptera",1,"Spatula cyanoptera","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Spatula discors","Yes",22680229,"Spatula discors","LR/lc",1,"Anas discors","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"1192577","Spatula discors","CHORDATA",1,"Anas discors","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Spatula discors-Spisula discors",2,"Spatula discors;Spisula discors","CHORDATA-MOLLUSCA","AVES-BIVALVIA","ANSERIFORMES-VENERIDA","ANATIDAE-MACTRIDAE"
1,"Spatula platalea","Yes",22680240,"Spatula platalea","LR/lc",1,"Anas platalea","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"1192575","Spatula platalea","CHORDATA",1,"Anas platalea","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Spatula platalea",1,"Spatula platalea","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Spatula querquedula","Yes",22680313,"Spatula querquedula","LR/lc",1,"Anas querquedula","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"1192571","Spatula querquedula","CHORDATA",1,"Anas querquedula","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Spatula querquedula",1,"Spatula querquedula","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Spatula versicolor","Yes",22680329,"Spatula versicolor","LR/lc",1,"Anas versicolor","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Spatula versicolor",1,"Spatula versicolor","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Speothos venaticus","Yes",20468,"Speothos venaticus","V",NA,NA,"CHORDATA","MAMMALIA","CARNIVORA","CANIDAE",TRUE,TRUE,"183829","Speothos venaticus","CHORDATA",1,"Cynogale venatica","MAMMALIA","CARNIVORA","CANIDAE",TRUE,NA,"Speothos venaticus",1,"Speothos venaticus","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE"
1,"Spermophilus alashanicus","Yes",20478,"Spermophilus alashanicus","LR/lc",3,"Spermophilus dilutus;Spermophilus obscurus;Spermophilus siccus","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Spermophilus alashanicus",1,"Spermophilus alashanicus","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE"
1,"Spermophilus dauricus","Yes",20482,"Spermophilus dauricus","LR/lc",4,"Spermophilus ramosus;Spermophilus yamashinae;Spermophilus mongolicus;Spermophilus umbratus","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Spermophilus dauricus",1,"Spermophilus dauricus","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE"
1,"Spheniscus demersus","Yes",22697810,"Spheniscus demersus","TRUE",1,"Diomedea demersa","CHORDATA","AVES","SPHENISCIFORMES","SPHENISCIDAE",TRUE,TRUE,"174462","Spheniscus demersus","CHORDATA",1,"Diomedea demersa","AVES","SPHENISCIFORMES","SPHENISCIDAE",TRUE,NA,"Spheniscus demersus",1,"Spheniscus demersus","CHORDATA","AVES","SPHENISCIFORMES","SPHENISCIDAE"
1,"Spheniscus humboldti","Yes",22697817,"Spheniscus humboldti","TRUE",NA,NA,"CHORDATA","AVES","SPHENISCIFORMES","SPHENISCIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Spheniscus humboldti",1,"Spheniscus humboldti","CHORDATA","AVES","SPHENISCIFORMES","SPHENISCIDAE"
1,"Spilopelia chinensis","Yes",60482887,"Spilopelia chinensis","LC",1,"Stigmatopelia chinensis","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE",TRUE,TRUE,"1125210","Spilopelia chinensis","CHORDATA",1,"Streptopelia chinensis","AVES","COLUMBIFORMES","COLUMBIDAE",TRUE,NA,"Spilopelia chinensis",1,"Spilopelia chinensis","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE"
1,"Spinus spinus","Yes",22720354,"Spinus spinus","LR/lc",1,"Carduelis spinus","CHORDATA","AVES","PASSERIFORMES","FRINGILLIDAE",TRUE,TRUE,"997858","Spinus spinus","CHORDATA",1,"Carduelis spinus","AVES","PASSERIFORMES","FRINGILLIDAE",TRUE,"NA-2390216","Spinus spinus-Spinus pinus-Sparus spinus",4,"Spinus spinus;Spinus pinus;Sparus spinus;Siganus spinus","CHORDATA","AVES-NA","PASSERIFORMES-PERCIFORMES","FRINGILLIDAE-SIGANIDAE"
1,"Spinus tristis","Yes",22720407,"Spinus tristis","LR/lc",1,"Carduelis tristis","CHORDATA","AVES","PASSERIFORMES","FRINGILLIDAE",TRUE,TRUE,"179249","Spinus tristis","CHORDATA",1,"Carduelis tristis","AVES","PASSERIFORMES","FRINGILLIDAE",TRUE,"NA-5746478","Spinus tristis-Stenus tristis-Sunius tristis",4,"Spinus tristis;Stenus tristis;Sunius tristis;Astenus tristis","CHORDATA-ARTHROPODA","AVES-INSECTA","PASSERIFORMES-COLEOPTERA","FRINGILLIDAE-STAPHYLINIDAE"
1,"Spodiopsar sericeus","Yes",22710867,"Spodiopsar sericeus","LR/lc",1,"Sturnus sericeus","CHORDATA","AVES","PASSERIFORMES","STURNIDAE",TRUE,TRUE,"915876","Spodiopsar sericeus","CHORDATA",1,"Sturnus sericeus","AVES","PASSERIFORMES","STURNIDAE",TRUE,NA,"Spodiopsar sericeus",1,"Spodiopsar sericeus","CHORDATA","AVES","PASSERIFORMES","STURNIDAE"
1,"Stercorarius antarcticus","Yes",62289571,"Catharacta antarctica","LC",2,"Catharacta lonnbergi;Stercorarius lonnbergi","CHORDATA","AVES","CHARADRIIFORMES","STERCORARIIDAE",TRUE,TRUE,"660061","Stercorarius antarcticus","CHORDATA",1,"Catharacta antarctica","AVES","CHARADRIIFORMES","STERCORARIIDAE",TRUE,NA,"Stercorarius antarcticus",1,"Stercorarius antarcticus","CHORDATA","AVES","CHARADRIIFORMES","STERCORARIIDAE"
1,"Procellaria aequinoctialis","Yes",22698140,"Procellaria aequinoctialis","NR",NA,NA,"CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-2481495","Procellaria aequinoctialis-Procellaria aeqinoctialis",2,"Procellaria aequinoctialis;Procellaria aeqinoctialis","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE"
1,"Stercorarius maccormicki","Yes",22694218,"Catharacta maccormicki","LR/lc",3,"Stercorarius maccormicki maccormicki;Stercorarius maccormicki maccormicki;Stercorarius maccormicki","CHORDATA","AVES","CHARADRIIFORMES","STERCORARIIDAE",TRUE,TRUE,"660062","Stercorarius maccormicki","CHORDATA",1,"Catharacta maccormicki","AVES","CHARADRIIFORMES","STERCORARIIDAE",TRUE,NA,"Stercorarius maccormicki",1,"Stercorarius maccormicki","CHORDATA","AVES","CHARADRIIFORMES","STERCORARIIDAE"
1,"Sterna hirundinacea","Yes",22694618,"Sterna hirundinacea","LR/lc",NA,NA,"CHORDATA","AVES","CHARADRIIFORMES","LARIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Sterna hirundinacea",1,"Sterna hirundinacea","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE"
1,"Sterna hirundo","Yes",22694623,"Sterna hirundo","LR/lc",NA,NA,"CHORDATA","AVES","CHARADRIIFORMES","LARIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Sterna hirundo",1,"Sterna hirundo","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE"
1,"Sterna paradisaea","Yes",22694629,"Sterna paradisaea","LR/lc",NA,NA,"CHORDATA","AVES","CHARADRIIFORMES","LARIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Sterna paradisaea",1,"Sterna paradisaea","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE"
1,"Sterna vittata","Yes",22694635,"Sterna vittata","LR/lc",NA,NA,"CHORDATA","AVES","CHARADRIIFORMES","LARIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Sterna vittata-Stegana vittata-Sterna virgata",3,"Sterna vittata;Stegana vittata;Sterna virgata","CHORDATA-ARTHROPODA","AVES-INSECTA","CHARADRIIFORMES-DIPTERA","LARIDAE-DROSOPHILIDAE"
1,"Sternula albifrons","Yes",22694656,"Sternula albifrons","LR/lc",3,"Sternula albifrons;Sternula albifrons;Sterna albifrons","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-7192406","Sternula albifrons-Sterna albifrons",2,"Sternula albifrons;Sterna albifrons","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE"
1,"Sternula antillarum","Yes",22694673,"Sternula antillarum","LR/lc",2,"Sternula antillarum;Sterna antillarum","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE",TRUE,TRUE,"824127","Sternula antillarum","CHORDATA",1,"Sterna antillarum","AVES","CHARADRIIFORMES","LARIDAE",TRUE,"NA-5789285","Sternula antillarum-Sterna antillarum",2,"Sternula antillarum;Sterna antillarum","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE"
1,"Streptopelia capicola","Yes",22690488,"Streptopelia capicola","LR/lc",NA,NA,"CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Streptopelia capicola",1,"Streptopelia capicola","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE"
1,"Streptopelia decaocto","Yes",22727811,"Streptopelia decaocto","LC",NA,NA,"CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Streptopelia decaocto",1,"Streptopelia decaocto","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE"
1,"Strix aluco","Yes",22725469,"Strix aluco","LC",NA,NA,"CHORDATA","AVES","STRIGIFORMES","STRIGIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Strix aluco",1,"Strix aluco","CHORDATA","AVES","STRIGIFORMES","STRIGIDAE"
1,"Strix nebulosa","Yes",22689118,"Strix nebulosa","LR/lc",NA,NA,"CHORDATA","AVES","STRIGIFORMES","STRIGIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Strix nebulosa",1,"Strix nebulosa","CHORDATA","AVES","STRIGIFORMES","STRIGIDAE"
1,"Strix uralensis","Yes",22689108,"Strix uralensis","NR",NA,NA,"CHORDATA","AVES","STRIGIFORMES","STRIGIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-5372800-8316400","Strix uralensis-Salix uralensis-Sorex uralensis",5,"Strix uralensis;Salix uralensis;Sorex uralensis;Salix purpurea;Sorex araneus","CHORDATA-TRACHEOPHYTA","AVES-MAGNOLIOPSIDA-MAMMALIA","STRIGIFORMES-MALPIGHIALES-SORICOMORPHA","STRIGIDAE-SALICACEAE-SORICIDAE"
1,"Strix varia","Yes",22689094,"Strix varia","LR/lc",NA,NA,"CHORDATA","AVES","STRIGIFORMES","STRIGIDAE",TRUE,TRUE,"177921;670264",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Strix varia",1,"Strix varia","CHORDATA","AVES","STRIGIFORMES","STRIGIDAE"
1,"Struthio camelus","Yes",45020636,"Struthio camelus","LC",NA,NA,"CHORDATA","AVES","STRUTHIONIFORMES","STRUTHIONIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Struthio camelus",1,"Struthio camelus","CHORDATA","AVES","STRUTHIONIFORMES","STRUTHIONIDAE"
1,"Sturnira lilium","Yes",88159688,"Sturnira lilium","LC",NA,NA,"CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE",TRUE,TRUE,"631860","Sturnira lilium","CHORDATA",1,"Phyllostoma lilium","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE",TRUE,NA,"Sturnira lilium-Sturnira tildae",2,"Sturnira lilium;Sturnira tildae","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE"
1,"Sturnira parvidens","Yes",88154376,"Sturnira parvidens","LC",NA,NA,"CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE",TRUE,TRUE,"947340",NA,"CHORDATA",NA,NA,"MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE",TRUE,NA,"Sturnira parvidens",1,"Sturnira parvidens","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE"
1,"Sturnus vulgaris","Yes",22710886,"Sturnus vulgaris","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","STURNIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-5212655","Sturnus vulgaris-Saurus vulgaris-Stenus vulgaris",4,"Sturnus vulgaris;Saurus vulgaris;Stenus vulgaris;Synodus saurus","CHORDATA-ARTHROPODA","AVES-NA-INSECTA","PASSERIFORMES-AULOPIFORMES-COLEOPTERA","STURNIDAE-SYNODONTIDAE-STAPHYLINIDAE"
1,"Submyotodon latirostris","Yes",85537971,"Submyotodon latirostris","LC",7,"Myotis  latirostris ;Myotis  muricola orii ;Myotis  muricola latirostris;Myotis  mystacinus latirostris;Myotis  latirostris;Myotis  muricola latirostris ;Myotis  latirostris","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",TRUE,TRUE,"1157339","Submyotodon latirostris","CHORDATA",1,"Myotis latirostris","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",TRUE,NA,"Submyotodon latirostris",1,"Submyotodon latirostris","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE"
1,"Sula leucogaster","Yes",22696698,"Sula leucogaster","LR/lc",NA,NA,"CHORDATA","AVES","SULIFORMES","SULIDAE",TRUE,TRUE,"174704","Sula leucogaster","CHORDATA",1,"Pelecanus leucogaster","AVES","SULIFORMES","SULIDAE",TRUE,NA,"Sula leucogaster",1,"Sula leucogaster","CHORDATA","AVES","SULIFORMES","SULIDAE"
1,"Sula variegata","Yes",22696686,"Sula variegata","LR/lc",NA,NA,"CHORDATA","AVES","SULIFORMES","SULIDAE",TRUE,TRUE,"174710","Sula variegata","CHORDATA",1,"Dysporus variegatus","AVES","SULIFORMES","SULIDAE",TRUE,"NA-4130858-2410108","Sula variegata-Sida variegata-Sasa variegata-Solea variegata",6,"Sula variegata;Sida variegata;Sasa variegata;Solea variegata;Pleioblastus variegatus;Microchirus variegatus","CHORDATA-TRACHEOPHYTA","AVES-MAGNOLIOPSIDA-LILIOPSIDA-NA","SULIFORMES-MALVALES-POALES-PLEURONECTIFORMES","SULIDAE-MALVACEAE-POACEAE-SOLEIDAE"
1,"Suncus murinus","Yes",41440,"Suncus murinus","LR/lc",NA,NA,"CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE",TRUE,TRUE,"179961","Suncus murinus","CHORDATA",1,"Sorex murinus","MAMMALIA","EULIPOTYPHLA","SORICIDAE",TRUE,NA,"Suncus murinus",1,"Suncus murinus","CHORDATA","MAMMALIA","SORICOMORPHA","SORICIDAE"
1,"Sundamys muelleri","Yes",21152,"Sundamys muelleri","LR/lc",NA,NA,"CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,"585582","Sundamys muelleri","CHORDATA",16,"Rattus balmasus;Epimys borneanus;Mus chombolis;Epimys crassus;Rattus culionensis;Mus domitor;Mus firmus;Mus integer;Rattus pinatus;Epimys pollens;Epimys potens;Epimys sebucus;Epimys valens;Mus validus;Rattus victor;Rattus virtus","MAMMALIA","RODENTIA","MURIDAE",TRUE,NA,"Sundamys muelleri",1,"Sundamys muelleri","CHORDATA","MAMMALIA","RODENTIA","MURIDAE"
1,"Suricata suricatta","Yes",41624,"Suricata suricatta","LR/lc",1,"Viverra suricatta","CHORDATA","MAMMALIA","CARNIVORA","HERPESTIDAE",TRUE,TRUE,"621906","Suricata suricatta","CHORDATA",1,"Viverra suricatta","MAMMALIA","CARNIVORA","HERPESTIDAE",TRUE,"NA-4570407","Suricata suricatta-Sericata sericata",3,"Suricata suricatta;Sericata sericata;Isabellaria sericata","CHORDATA-MOLLUSCA","MAMMALIA-GASTROPODA","CARNIVORA-STYLOMMATOPHORA","HERPESTIDAE-CLAUSILIIDAE"
1,"Sus scrofa","Yes",41775,"Sus scrofa","LR/lc",13,"Sus papuensis;Sus ternatensis;Sus ceramensis;Sus andamanensis;Sus aruensis;Sus enganus;Sus tuancus;Sus nicobaricus;Sus niger;Sus floresianus;Sus babi;Sus goramensis;Sus natunensis","CHORDATA","MAMMALIA","ARTIODACTYLA","SUIDAE",TRUE,TRUE,"180722","Sus scrofa","CHORDATA",1,"Sus domesticus","MAMMALIA","ARTIODACTYLA","SUIDAE",TRUE,NA,"Sus scrofa",1,"Sus scrofa","CHORDATA","MAMMALIA","ARTIODACTYLA","SUIDAE"
1,"Sylvia atricapilla","Yes",22716901,"Sylvia atricapilla","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","SYLVIIDAE",TRUE,TRUE,"563183","Sylvia atricapilla","CHORDATA",1,"Motacilla atricapilla","AVES","PASSERIFORMES","SYLVIIDAE",TRUE,NA,"Sylvia atricapilla",1,"Sylvia atricapilla","CHORDATA","AVES","PASSERIFORMES","SYLVIIDAE"
1,"Sylvilagus floridanus","Yes",41299,"Sylvilagus floridanus","LR/lc",1,"Lepus floridanus","CHORDATA","MAMMALIA","LAGOMORPHA","LEPORIDAE",TRUE,TRUE,"180124","Sylvilagus floridanus","CHORDATA",2,"Lepus orizabae;Lepus russatus","MAMMALIA","LAGOMORPHA","LEPORIDAE",TRUE,NA,"Sylvilagus floridanus",1,"Sylvilagus floridanus","CHORDATA","MAMMALIA","LAGOMORPHA","LEPORIDAE"
1,"Sylvisorex ollula","Yes",48294467,"Sylvisorex ollula","LC",NA,NA,"CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Sylvisorex ollula",1,"Sylvisorex ollula","CHORDATA","MAMMALIA","SORICOMORPHA","SORICIDAE"
1,"Syncerus caffer","Yes",21251,"Syncerus caffer","LR/cd",1,"Bos caffer","CHORDATA","MAMMALIA","ARTIODACTYLA","BOVIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Syncerus caffer",1,"Syncerus caffer","CHORDATA","MAMMALIA","ARTIODACTYLA","BOVIDAE"
1,"Syrrhaptes paradoxus","Yes",22692980,"Syrrhaptes paradoxus","LR/lc",NA,NA,"CHORDATA","AVES","PTEROCLIFORMES","PTEROCLIDAE",TRUE,TRUE,"177042","Syrrhaptes paradoxus","CHORDATA",1,"Tetrao paradoxa","AVES","PTEROCLIFORMES","PTEROCLIDAE",TRUE,NA,"Syrrhaptes paradoxus",1,"Syrrhaptes paradoxus","CHORDATA","AVES","PTEROCLIDIFORMES","PTEROCLIDIDAE"
1,"Tachybaptus ruficollis","Yes",22696545,"Tachybaptus ruficollis","LR/lc",NA,NA,"CHORDATA","AVES","PODICIPEDIFORMES","PODICIPEDIDAE",TRUE,TRUE,"563259","Tachybaptus ruficollis","CHORDATA",2,"Podiceps ruficollis;Colymbus ruficollis","AVES","PODICIPEDIFORMES","PODICIPEDIDAE",TRUE,NA,"Tachybaptus ruficollis",1,"Tachybaptus ruficollis","CHORDATA","AVES","PODICIPEDIFORMES","PODICIPEDIDAE"
1,"Tadarida brasiliensis","Yes",21314,"Tadarida brasiliensis","LR/nt",NA,NA,"CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Tadarida brasiliensis",1,"Tadarida brasiliensis","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE"
1,"Tadarida teniotis","Yes",21311,"Tadarida teniotis","LR/lc",1,"Cephalotes teniotis","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE",TRUE,TRUE,"632261","Tadarida teniotis","CHORDATA",2,"Cephalotes teniotis;Dysopes rüpelii","MAMMALIA","CHIROPTERA","MOLOSSIDAE",TRUE,NA,"Tadarida teniotis",1,"Tadarida teniotis","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE"
1,"Tadorna ferruginea","Yes",22680003,"Tadorna ferruginea","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175056","Tadorna ferruginea","CHORDATA",1,"Anas ferruginea","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Tadorna ferruginea",1,"Tadorna ferruginea","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Tadorna tadorna","Yes",22680024,"Tadorna tadorna","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175055","Tadorna tadorna","CHORDATA",1,"Anas tadorna","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Tadorna tadorna",1,"Tadorna tadorna","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Tadorna tadornoides","Yes",22680011,"Tadorna tadornoides","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175060","Tadorna tadornoides","CHORDATA",1,"Anas tadornoides","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Tadorna tadornoides",1,"Tadorna tadornoides","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Taeniopygia guttata","Yes",103817982,"Taeniopygia guttata","LC",NA,NA,"CHORDATA","AVES","PASSERIFORMES","ESTRILDIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Taeniopygia guttata",1,"Taeniopygia guttata","CHORDATA","AVES","PASSERIFORMES","ESTRILDIDAE"
1,"Takydromus wolteri","Yes",47756012,"Takydromus wolteri","LC",1,"Tachydromus wolteri","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-2468634","Takydromus wolteri-Tachydromus wolteri",2,"Takydromus wolteri;Tachydromus wolteri","CHORDATA","SQUAMATA",NA,"LACERTIDAE"
